LPTS_LPT_ID,EX_TITLE
13984,nadmuchujemy... - całmkowita podpowiedź
13984,nadmuchujemy... - częściowa podpowiedź
13984,nadmuchujemy - wycofanie podpowiedzi
13985,wycinamy ... - całkowita podpowiedź
13985,wycinamy... - częsciowa podpowiedź
13985,wycinamy... - wycofanie podpowiedzi
13986,rysujemy... - całkowita podpowiedź
13986,rysujemy... - częsciowa podpowiedź
13986,rysujemy... - wycofanie podpowiedzi
13987,myjemy się w... - całkowita podpowiedź
13987,myjemy się w... - częściowa podpowiedź
13987,myjemy się w... - wycofanie podpowiedzi
13988,wycieramy się... - całkowita podpowiedź
13988,wycieramy się... - częściowa podpowiedź
13988,wycieramy się... - wycofanie podpowiedzi
13989,gotujemy na.. - całkowita podpowiedź
13989,gotujemy na... - częściowa podpowiedź
13989,gotujemy na... - wycofanie podpowiedzi
13990,czeszemy się... - całkowita podpowiedź
13990,czeszemy się... - częściowa podpowiedź
13990,czeszemy się... - wycofanie podpowiedzi
13991,sprzątamy... - całkowita podpowiedź
13991,sprzątamy... - częściowa podpowiedź
13991,sprzątamy... - wycofanie podpowiedzi
13992,rozmawiamy przez... - całkowita podpowiedź
13992,rozmawiamy przez... - częściowa podpowiedź
13992,rozmawiamy przez... - wycofanie podpowiedzi
13993,gramy na... - całkowita podpowiedź
13993,gramy na.. - częściowa podpowiedź
13993,gramy na... - wycofanie podpowiedzi
13994,bawimy się... - całkowita podpowiedź
13994,bawimy się... - częściowa podpowiedź
13994,bawimy się... - wycofanie podpowiedzi
13995,pijemy z.... - całkowita podpowiedź
13995,pijemy z... - częściowa podpowiedź
13995,pijemy z... - wycofanie podpowiedzi
13996,kopiowanie litery A - całkowita powiedź
13996,kopiowanie litery A - częściowa podpowiedź
13996,kopiowanie litery A - wycofanie podpowiedzi
13996,kopiowanie litery K - całkowita podpowiedź
13996,kopiowanie liter K - wycofanie podpowiedzi
13996,kopiowanie litery P - całkowita podpowiedź
13996,kopiowanie litery P - wycofanie podpowiedzi
13996,kopiowanie litery P - częściowa podpowiedź
13996,kopiowanie litery K - częściowa podpowiedź
13996,kopiowanie litery E - całkowita podpowiedź
13996,kopiowanie litery E - częściowa podpowiedź
13996,kopiowanie litery E - wycofanie podpowiedzi
13996,kopiowanie litery C - całkowita  podpowiedź
13996,kopiowanie litery C - częściowa podpowiedź
13996,kopiowanie litery C - wycofanie podpowiedzi
13996,kopiowanie litery R - całkowita podpowiedź
13996,kopiowanie litery R - częściowa podpowiedź
13996,kopiowanie litery R - wycofanie podpowiedź
13997,kopiowanie cyfry 1 - całkowita podpowiedź
13997,kopiowanie cyfry 1 - częściowe wycofanie podpowiedzi
13997,kopiowanie cyfry 1 - wycofanie podpowiedzi
13997,kopiowanie cyfry 2 - całkowita podpowiedź
13997,kopiowanie cyfry 2 - częściowe wycofanie podpowiedzi
13997,kopiowanie cyfry 2 - wycofanie podpowiedzi
13997,kopiowanie cyfry 3 - całkowita podpowiedź
13997,kopiowanie cyfry 3 - częściowe wycofanie podpowiedzi
13997,kopiowanie cyfry 3 - wycofanie podpowiedzi
13997,kopiowanie cyfry 4 - całkowita podpowiedź 
13997,kopiowanie cyfry 4 - częściowe wycofanie podpowiedzi
13997,kopiowanie cyfry 4 - wycofanie podpowiedzi
13997,kopiowanie cyfry 5 - całkowita podpowiedź
13997,kopiowanie cyfry 5 - wycofanie podpowiedzi
13997,kopiowanie cyfry 5 - częściowe wycofanie podpowiedzi
13998,Krzyś - całkowita podpowiedź
13998,Krzyś - częściowa podpowiedź
13998,Krzyś - wycofanie podpowiedzi
13999,bawimy się... - całkowita podpowiedź
13999,bawimy się... - częściowa podpowiedź
13999,bawimy się... - wycofanie podpowiedzi
14000,czeszemy się... - całkowita podpowiedź
14000,czeszemy się... - częściowa podpowiedź
14000,czeszemy się... - wycofanie podpowiedzi
14001,czytamy... - całkowita podpowiedź
14001,czytamy... - częściowa podpowiedź
14001,czytamy... - wycofanie podpowiedzi
14002,gotujemy na.. - całkowita podpowiedź
14002,gotujemy na... - częściowa podpowiedź
14002,gotujemy na... - wycofanie podpowiedzi
14003,gramy na... - całkowita podpowiedź
14003,gramy na.. - częściowa podpowiedź
14003,gramy na... - wycofanie podpowiedzi
14004,jedziemy na... - całkowita podpowiedź
14004,jedziemy na... - częściowa podpowiedź
14004,jedziemy na... - wycofanie podpowiedzi
14005,myjemy się w... - całkowita podpowiedź
14005,myjemy się w... - częściowa podpowiedź
14005,myjemy się w... - wycofanie podpowiedzi
14006,nadmuchujemy... - całmkowita podpowiedź
14006,nadmuchujemy... - częściowa podpowiedź
14006,nadmuchujemy - wycofanie podpowiedzi
14007,odbijasz - całkowita podpowiedź
14007,odbijasz... - częściowa podpowiedź
14007,odbijasz ... - wycofanie podpowiedzi
14008,pijemy z.... - całkowita podpowiedź
14008,pijemy z... - częściowa podpowiedź
14008,pijemy z... - wycofanie podpowiedzi
14009,pływasz... - całkowita podpowiedź
14009,pływasz... - częściowa podpowiedź
14009,pływasz... - wycofanie podpowiedzi
14010,rozmawiamy przez... - całkowita podpowiedź
14010,rozmawiamy przez... - częściowa podpowiedź
14010,rozmawiamy przez... - wycofanie podpowiedzi
14011,rysujemy... - całkowita podpowiedź
14011,rysujemy... - częsciowa podpowiedź
14011,rysujemy... - wycofanie podpowiedzi
14012,siedzimy na.. całkowita podpowiedź
14012,siedzimy na... częściowa   podpowiedź
14012,siedzimy na... - wycofanie   podpowiedzi
14013,skaczesz na.... - całkowita podpowiedź
14013,skaczesz na... - częściowa podpowiedź
14013,skaczesz na.... - wycofanie podpowiedzi
14014,sprzątamy... - całkowita podpowiedź
14014,sprzątamy... - częściowa podpowiedź
14014,sprzątamy... - wycofanie podpowiedzi
14015,śpisz w... - całkowita podpowiedź
14015,śpisz w ... - częściowa podpowiedź
14015,śpisz w... - wycofanie podpowiedzi
14016,wycieramy się... - całkowita podpowiedź
14016,wycieramy się... - częściowa podpowiedź
14016,wycieramy się... - wycofanie podpowiedzi
14017,wycinamy ... - całkowita podpowiedź
14017,wycinamy... - częsciowa podpowiedź
14017,wycinamy... - wycofanie podpowiedzi
14018,zakładamy... - całkowita podpowiedź
14018,zakładamy... - częściowa podpowiedź
14018,zakładamy... - wycofanie podpowiedzi
14019,Możemy zjeść lub Możemy wypić - całkowita podpowiedź
14019,Możemy zjeść/Możemy wypić - częściowa podpowiedź
14019,Możemy zjeść/Możemy wypić - wycofanie podpowiedzi
14020,"""Skończyłem"" - całkowita podpowiedź"
14020,"""skończyłem"" - częściowa podpowiedź"
14020,"""skończyłem"" - wycofanie podpowiedzi"
14021,Jaki ma kolor...? - całkowita podpowiedź
14021,Jaki ma kolor... ? - częściowa podpowiedź
14021,Jaki ma kolor...? - wycofanie podpowiedzi
14022,Jaki ma kształt...? - całkowita podpowiedź
14022,Jaki ma kształt...? - częściowa podpowiedź
14022,Jaki ma kształt...? - wycofanie podpowiedzi
14023,Co z tym można zrobić? - całkowita podpowiedź
14023,Co z tym można zrobić? - częściowa podpowiedź
14023,Co z tym można zrobić...? - wycofanie podpowiedzi
14024,bycie on task podczas czytanej książki
14025,bycie on task podczas logorytmiki
14026,bycie on task podczas muzyki
14027,bycie on task podczas nauki na dywanie
14028,bycie on task podczas plastyki
14029,bycie on task podczas pracy z książką
14030,Wszystkie dzieci wstają - pełna podpowiedź
14030,Wszystkie dzieci wstają - częściowe wycofanie podpowiedzi
14030,Wszystkie dzieci wstają - całkowite wycofanie podpowiedzi
14031,Wszystkie dzieci siadają - całkowita podpowiedź
14031,Wszystkie dziec siadają - częściowe wycofanie podpowiedzi
14031,Wszystkie dzieci siadają - całkowite wycofanie podpowiedzi
14032,bawimy się... - całkowita podpowiedź
14032,bawimy się... - częściowa podpowiedź
14032,bawimy się... - wycofanie podpowiedzi
14033,czeszemy się... - całkowita podpowiedź
14033,czeszemy się... - częściowa podpowiedź
14033,czeszemy się... - wycofanie podpowiedzi
14034,czytamy... - całkowita podpowiedź
14034,czytamy... - częściowa podpowiedź
14034,czytamy... - wycofanie podpowiedzi
14035,gotujemy na.. - całkowita podpowiedź
14035,gotujemy na... - częściowa podpowiedź
14035,gotujemy na... - wycofanie podpowiedzi
14036,gramy na... - całkowita podpowiedź
14036,gramy na.. - częściowa podpowiedź
14036,gramy na... - wycofanie podpowiedzi
14039,"Czekanie na terapeutę prowadzącego, który jest w zasięgu wzroku ucznia"
14039,Czekanie na terapeutę prowadzącego który nie jest w zasięgu wzroku ucznia
14040,czekanie w łazience
14040,Czekanie w szatni
14040,Czekanie podczas zajęć na dywanie
14040,Czekanie podczas zajęć przy stoliku
14040,Czekanie podczas gimnastyki
14043,Chcę gazetę MiAr
14044,"komunikat ""cześć"""
14045,dopasowanie wyrazu do obrazka
14046,dopasowanie wyrazu do obrazka
14047,dopasowanie wyrazu do obrazka
14048,dopasowanie wyrazu do obrazka
14049,dopasowanie wyrazu do obrazka
14050,dopasowanie wyrazu do obrazka
14051,dopasowanie wyrazu do obrazka
14054,uśmiech bez zębów podpowiedź całkowita
14055,uśmiech bez zębów podpowiedź częściowa
14056,cmokanie podpowiedź całkowita
14057,cmokanie podpowiedź częściowa
14058,parskanie podpowiedź całkowita
14059,parskanie podpowiedź częściowa
14060,imitacja [o] podpowiedź całkowita
14060,imitacja [o] podpowiedź częściowa
14060,imitacja [o] przez 3 s.
14061,imitacja [e] podpowiedż całkowita
14061,imitacja [e] podpowiedź częściowa
14061,imitacja [e] przez 3 s.
14062,imitacja [p] podpowiedź całkowita
14062,imitacja [p] podpowiedź częściowa
14062,imitacja [p] bez podpowiedzie
14065,Układa 3 płytki na stojaku
14065,Układa 5 płytek na stojaku
14065,Układa 10 płytek na stojaku
14065,Układa 25 płytek na stojaku
14065,Układa 50 płytek na dwóch stojakach
14065,Układa dowolną ilość płytek na stojakach
14066,"Wkłada 2 kredki do tubowego, otwartego piórnika z zamkiem"
14066,"Wkłada 5 kredek do tubowego, otwartego piórnika z zamkiem"
14066,"Wkłada 10 kredki do tubowego, otwartego piórnika z zamkiem"
14066,"Wkłada 25 kredek do tubowego, otwartego piórnika z zamkiem"
14066,"Wkłada ok. 50 kredek do dwóch tubowych, otwartych piórników z zamkiem"
14066,"Wkłada kredki do tubowego, zamkniętego piórnika z zamkiem (otwiera zamek)"
14066,"Wkłada kredki do tubowego, zamkniętego piórnika z zamkiem (otwiera  i zamyka zamek)"
14067,wkłada 2 butelki 
14067,wkłada 3 butelki
14067,wkłada 5 butelek
14067,wkłada 10 butelek
14067,wkłada 20 butelek/wszystkie butelki
14067,pakuje dwa kontenery
14068,Na widok wzmocnienia prosi o nie podając konkretny obrazek leżący przed nim na stole
14068,Na widok wzmocnienia prosi o nie podając konkretny obrazek  z książki PECS (1 obrazek na wierzchu książki)
14068,Podaje obrazek z książki PECS  odłożonej w różnych miejscach w zasięgu wzroku
14068,"Podaje obrazek z książki terapeucie odwróconemu,  ""zaczepiając go"" i demonstrując mu komunikat"
14068,"Podaje obrazek z książki terapeucie oddalonemu,  ""zaczepiając go"" i demonstrując mu komunikat"
14068,Podaje właściwy obrazek (wybór z dwóch atrakcyjny/ nieatrakcyjny)
14068,Podaje właściwy obrazek różnicując z dwóch atrakcyjnych
14069,"Prosi o pomoc z wykorzystaniem etykiety ""POMOC""- BGN"
14070,wybiera nagrodę z dwóch atrakcyjnych
14072,Uderzenie rękami w uda
14073,Klaśnięcie
14074,Wstanie
14083,"""Chodź do mnie!"" + gest z odległości ok. 1 m. BGN"
14083,"""Chodź do mnie!"" + gest z odległości ok. 3 m. BGN"
14083,"""Chodź do mnie!"" z odległości ok. 1 m. BGN"
14083,"""Chodź do mnie!"" z odległości ok. 3 m. BGN"
14083,"""Chodź do mnie!"" z różnych miejsc- BGN"
14086,Bycie on task na plastyce
14087,bycie on task podczas czytanej książki
14088,bycie on task podczas logorytmiki
14089,bycie on task podczas nauki na dywanie
14090,bycie on task podczas pracy z książką
14091,bycie on task podczas muzyki
14092,Wszystkie dzieci wstają - pełna podpowiedź
14092,Wszystkie dzieci wstają - częściowe wycofanie podpowiedzi
14092,Wszystkie dzieci wstają - całkowite wycofanie podpowiedzi
14093,Wszystkie dzieci siadają - całkowita podpowiedź
14093,Wszystkie dziec siadają - częściowe wycofanie podpowiedzi
14093,Wszystkie dzieci siadają - całkowite wycofanie podpowiedzi
14094,"Czekanie na terapeutę prowadzącego, który jest w zasięgu wzroku ucznia"
14094,Czekanie na terapeutę prowadzącego który nie jest w zasięgu wzroku ucznia
14095,czekanie w łazience
14095,Czekanie w szatni
14095,Czekanie podczas zajęć na dywanie
14095,Czekanie podczas zajęć przy stoliku
14095,Czekanie podczas gimnastyki
14096,Filip - całkowita podpowiedź werbalna
14096,Filip - częściowa podpowiedź werbalna
14096,Filip - całkowite wycofanie podpowiedzi
14097,Dopasowywanie ilości do cyfry w zakresie 5
14097,Dopasowywanie ilości do cyfry w zakresie 10
14098,mnie/więcej - pełna podpowiedź
14098,mniej/więcej - częściowa podpowiedź
14098,mniej/więcej - wycofanie podpowiedzi
14099,duży/mały - pełna podpowiedź
14099,duży/mały - częściowa podpowiedź
14099,duży/mały - wycofanie podpowiedzi
14100,długi/krótki - całkowita podpowiedź
14100,długi/krotki - częściowa podpowiedź
14100,długi/krótki - wycofanie podpowiedzi
14101,pełny/pusty - całkowita podpowiedź
14101,pełny/pusty - częściowa podpowiedź
14101,pełny/pusty - wycofanie podpowiedzi
14103,ołówek - etykieta znajduje się na okładce książki
14103,ołówek - etykieta znajduje się na pierwszej stronie książki
14103,ołówek - etykieta znajduje się w książce w swojej kategorii
14104,kredki - etykieta znajduje się na okładce książki
14104,kredki - etykieta znajduje się na pierwszej stronie książki
14104,kredki - etykieta znajduje się w książce w swojej kategorii
14105,klej - etykieta znajduje się na okładce książki
14105,klej - etykieta znajduje się na pierwszej stronie książki
14105,klej - etykieta znajduje się w książce w swojej kategorii
14106,Komunikowanie zakończenia zadania za pomocą PECS - obrazek jest na książce - pełna podpowiedź
14106,Komunikowanie zakończenia zadania za pomocą PECS - obrazek jest na książce - częściowa podpowiedź
14106,Komunikowanie zakończenia zadania za pomocą PECS - obrazek jest na książce - wycofanie podpowiedzi
14106,Komunikowanie zakończenia zadania za pomocą PECS - obrazek jest w książce - pełna podpowiedź
14106,Komunikowanie zakończenia zadania za pomocą PECS - obrazek jest w książce - częściowa podpowiedź
14106,Komunikowanie zakończenia zadania za pomocą PECS - obrazek jest w książce - wycofanie podpowiedzi
14107,"Odczepia etykietę ""pomoc"" (znajduje się na okładce książki) - całkowita podpowiedź"
14107,"Odczepia etykietę ""pomoc"" (znajduje się na okładce książki) - częściowa podpowiedź"
14107,"Odczepia etykietę ""pomoc"" (znajduje się na okładce książki) - wycofanie podpowiedzi"
14107,"Odczepia etykietę ""pomoc"" znajdującą się w środku książki"
14108,Rozpoznawanie zaimków - moje - całkowita podpowiedź
14108,Rozpoznawanie zaimków - moje - częściowa podpowiedź
14108,Rozpoznawanie zaimków - moje - wycofanie podpowiedzi
14109,Rozpoznawanie zaimków - twoje - całkowita podpowiedź
14109,Rozpoznawanie zaimków - twoje - wycofanie podpowiedzi
14109,Rozpoznawanie zaimków - twoje - częściowa podpowiedź
14110,Rozpoznawanie zaimków - jego - całkowita podpowiedź
14110,Rozpoznawanie zaimków - jego - częściowa podpowiedź
14110,Rozpoznawanie zaimków - jego - wycofanie podpowiedzi
14111,Rozpoznawanie zaimków - jej - całkowita podpowiedź
14111,Rozpoznawanie zaimków - jej - częściowa podpowiedź
14111,Rozpoznawanie zaimków - jej - wycofanie podpowiedzi
14112,Na - całkowita podpowiedź
14112,Na - częściowa podpowiedź
14112,Na - wycofanie podpowiedzi
14113,pod - całkowita podpowiedź
14113,pod - częściowa podpowiedź
14113,pod - wycofanie podpowiedzi
14114,obok - całkowita podpowiedź
14114,obok - częściowa podpowiedź
14114,obok  - wycofanie podpowiedzi
14115,za - całkowita podpowiedź
14115,za - częściowa podpowiedź
14115,za - wycofanie podpowiedzi
14116,pomiędzy - całkowita podpowiedź
14116,pomiędzy - częściowa podpowiedź
14116,pomiędzy - wycofanie podpowiedzi
14117,naprzeciw - całkowita podpowiedź
14117,naprzeciw - częściowa podpowiedź
14117,naprzeciw - wycofanie podpowiedzi
14118,Wykonuje z pełną podpowiedzią fizyczną
14118,Wykonuje polecenia grupowe z częściową podpowiedzią fizyczną
14118,Wykonuje polecenia grupowe bez podpowiedzi
14119,Wykonuje polecenia grupowe z częściową podpowiedzią fizyczną
14119,Wykonuje polecenia grupowe bez podpowiedzi
14119,Wykonuje polecenia grupowe z pełną fizyczną podpowiedzią
14120,Zgłasza się do odpowiedzi z pełną podpowiedzią fizyczną
14120,Zgłasza się do odpowiedzi z częściową podpowiedzią fizyczną
14120,Zgłasza się do odpowiedzi bez podpowiedzi
14121,Zgłasza się do odpowiedzi z pełną podpowiedzią fizyczną
14121,Zgłasza się do odpowiedzi z częściową podpowiedzią fizyczną
14121,Zgłasza się do odpowiedzi bez podpowiedzi
14122,Podpisywanie się - imię i nazwisko SzKł
14123,Pisanie ze słuchu zdań dwuwyrazowych SzKł
14123,Pisanie ze słuchu zdań trzywyrazowych SzKł
14123,Pisanie ze słuchu zdań czterowyrazowych SzKł
14133,Wyciera buzie serwetką
14134,pocieranie dłoni
14135,"Reagowanie na imię, gdy nauczyciel znajduje się naprzeciwko, a uczeń nie jest zajety żadną aktywnością"
14135,"Reagowanie na imię, gdy nauczyciel znajduje się  za uczniem, który nie jest zajęty żadną aktywnością"
14135,"Reagowanie na imię, gdy nauczyciel znajduje się naprzeciwko ucznia, który jest zajęty nieatrakcyjną aktywnością"
14135,"Reagowanie na imię, gdy nauczyciel znajduje się za uczniem, zajętym nieatrakcyjną aktywnością"
14135,"Reagowanie na imię, gdy nauczyciel znajduje się naprzeciwko ucznia zajętego atrakcyjną aktywnością"
14135,"Reagowanie na imię, gdy nauczyciel znajduje się za uczniem, zajętym atrakcyjną aktywnością"
14135,"Reagowanie na imię, gdy nauczyciel znajduje się w tym samym pomieszczeniu, a uczeń zajęty jest nieatrakcyjna aktywnością"
14135,"Reagowanie na imię, gdy nauczyciel znajduje się w tym samym pomieszczeniu, a uczeń zajęty jest atrakcyjną aktywnością"
14135,"Reagowanie na imię, podczas zajęć grupowych, gdy uczniowie zajęci są nieatrakcyjną aktywnością"
14135,"Reagowanie na imię, podczas zajęć grupowych, gdy uczniowie zajęci są atrakcyjną aktywnością"
14137,"MU, BE, PI"
14138,"MU, BE, PI"
14139,dopasowywanie ilości do cyfry w zakresie do 5
14139,dopasowywanie ilości do cyfry w zakresie do 10
14139,dopasowywanie ilości do cyfry w zakresie do 15
14139,dopasowywanie ilości do cyfry w zakresie do 20
14140,Dodawanie w zakresie 5
14140,Dodawanie w zakresie 10
14140,Dodawanie w zakresie 15
14140,Dodawanie w zakresie 20
14140,Odejmowanie w zakresie 5
14140,odejmowanie w zakresie 10
14140,Odejmowanie w zakresie 15
14140,odejmowanie w zakresie 20
14140,Mnożenie w zakresie 10
14140,Mnożenie w zakresie 20
14140,Dzielenie w zakresie 10
14140,Dzielenie w zakresie 20
14141,Zadania oparte na dodawaniu w zakresie do 10
14141,Zadania oparte na dodawaniu w zakresie do 20
14141,Zadania oparte na odejmowaniu w zakresie do 10
14141,Zadania oparte na odejmowaniu w zakresie do 20
14142,identyfikowanie cyfr do 5
14142,identyfkowanie cyfr do 10
14142,identyfkowanie cyfr do 15
14142,identyfikowanie cyfr do 20
14143,dopasowywanie ilości do cyfry w zakresie do 5
14143,dopasowywanie ilości do cyfry w zakresie do 10
14143,dopasowywanie ilości do cyfry w zakresie do 15
14143,dopasowywanie ilości do cyfry w zakresie do 20
14144,Dodawanie w zakresie 5
14144,Dodawanie w zakresie 10
14144,Dodawanie w zakresie 15
14144,Dodawanie w zakresie 20
14144,Odejmowanie w zakresie 5
14144,odejmowanie w zakresie 10
14144,Odejmowanie w zakresie 15
14144,odejmowanie w zakresie 20
14144,Mnożenie w zakresie 10
14144,Mnożenie w zakresie 20
14144,Dzielenie w zakresie 10
14144,Dzielenie w zakresie 20
14145,Zadania oparte na dodawaniu w zakresie do 10
14145,Zadania oparte na dodawaniu w zakresie do 20
14145,Zadania oparte na odejmowaniu w zakresie do 10
14145,Zadania oparte na odejmowaniu w zakresie do 20
14146,"czas wolny, przebierać się, dom, śniadanie, nauka"
14147,"czas wolny, przebierać się, dom, śniadanie, nauka"
14148,"Odpowiada na pytania zamknięte słowem ""Tak"" z podpowiedzią werbalną"
14148,"Odpowiada na pytania zamknięte słowem ""Tak"" bez podpowiedzi"
14149,"Odpowiada na pytania zamknięte słowem ""Nie"" z podpowiedzią werbalną"
14149,"Odpowiada na pytanie zamknięte słowem ""Nie"" bez podpowiedzi"
14150,Cmokanie
14151,parskanie
14152,język za górnymi zębami
14153,dolne zęby na górną wargę
14154,kląskanie językiem
14156,Chcę gazetę
14157,Dopasowywanie dwóch etykiet 
14157,Dopasowywanie trzech etykiet
14157,Dopasowywanie czterech etykiet
14157,Dopasowywanie pięciu etykiet
14157,Dopasowywanie sześciu etykiet
14158,Uzupełnia 5 wzorów
14158,Uzupełnia 1 wzór
14158,Uzupełnia 2 wzory
14158,Uzupełnia 3 wzory
14158,Uzupełnia 4 wzory
14159,Wybiera właściwe elementy - pełna podpowiedź fizyczna
14159,Wybiera właściwe elementy - częściowa podpowiedź
14159,Wybiera właściwe elementy - wycofanie podpowiedzi
14160,filmik trwający 5 minut
14161,filmik trwający 10 minut
14162,filmik trwajacy 15 minut
14163,filmik trwający 20 minut
14164,odpowiadania na pytania o czym była rozmowa z terapeutą (czas wolny)
14165,język za górnymi zębami
14166,kląskanie językiem
14167,dolne zęby na górną wargę
14168,To jest auto
14169,To jest wstążka
14170,To jest masażer głowy
14171,To jest bańki
14172,To jest lampka
14173,Reagowanie na imię
14174,Policz: 1
14174,Policz: 2
14174,Policz: 3
14175,W
14176,I
14177,T
14178,E
14179,K
14180,przynieś miskę
14181,przynieś talerz (przejście z sali do kuchni)
14182,przynieś kubek z
14184,dzień dobry
14185,Do widzenia
14186,"""Skończyłem "" - za pomocą skryptu"
14186,"""Skończyłem"" - bez użycia  skryptu"
14187,Pokaż cyfrę 1
14188,Pokaż cyfrę 2
14189,Pokaż cyfrę 3
14190,"czyta sylaby: dża, dżą, dże, dżę, dżo, dżi, dży, dżu, dżó"
14190,"czyta sylaby: adż, ądż, edż, ędż, idż, ydż, odż, udż, ódż"
14190,czyta czytankę nr 86
14190,czyta czytankę nr 87
14191,"czyta sylaby: aś, ąś, eś, ęś, iś, uś, óś, yś, oś"
14191,czyta czytankę nr 88
14193,Naśladuje ruchy tańca przez 1 min.
14193,Naśladuje ruchy tańca przez 2 min.
14193,"Naśladuje ruchy tańca przez cały film, ok. 3,5 min."
14195,dopasowywanie identycznych elementow majtki do majtek
14196,dopasowywanie identycznych elementow skarpetki do skarpetek
14199,imitacja [p - a] z pełną podpowiedzią
14200,imitacja [p - a] z częściową podpowiedzią
14201,imitacja [pa]
14202,imitacja [pa - pa]
14206,imitacja S
14207,imitacja R
14208,imitacja U-I
14209,imitacja SA
14210,imitacja RA
14211,imitacja DA
14212,otwiera buzie 
14213,przesyła buziaka cmokając 
14214,uśmiecha się pokazując zęby
14215,kląska językiem
14216,Otwieranie ust
14217,Wystawianie języka
14218,dmuchanie
14219,układanie ust w dziubek
14220,A
14221,Y
14222,Pomiędzy
14222,na/pod
14222,nad/obok
14222,za/przed
14222,miks: na/pod/nad/obok/pomiędzy/za/przed
14223,Pije
14224,Myje
14225,Je
14226,Biega
14227,Bawi
14228,idzie
14229,"""Wstań!"" (ręka na krtani)"
14230,MIKS: Klaśnij/ Daj mi (wg indywidualnego słownika)
14231,"""Wrzuć wszystkie!"" wg słownika"
14232,Układa 3 płytki na stojaku
14232,Układa 5 płytek na stojaku
14232,Układa 10 płytek na stojaku
14232,Układa 25 płytek na stojaku
14232,Układa 50 płytek na dwóch stojakach
14232,Układa dowolną ilość płytek na stojakach
14233,"Wkłada 2 kredki do tubowego, otwartego piórnika z zamkiem"
14233,"Wkłada 5 kredek do tubowego, otwartego piórnika z zamkiem"
14233,"Wkłada 10 kredki do tubowego, otwartego piórnika z zamkiem"
14233,"Wkłada 25 kredek do tubowego, otwartego piórnika z zamkiem"
14233,"Wkłada ok. 50 kredek do dwóch tubowych, otwartych piórników z zamkiem"
14233,"Wkłada kredki do tubowego, zamkniętego piórnika z zamkiem (otwiera zamek)"
14233,"Wkłada kredki do tubowego, zamkniętego piórnika z zamkiem (otwiera  i zamyka zamek)"
14234,Przywoływanie innej osoby z użyciem komunikatora
14235,"Opowiada o sobie (imię, wiek, miejsce zamieszkania, imiona rodziców) z pełną podpowiedzią w postaci skryptu"
14235,"Opowiada o sobie (imię, wiek, miejsce zamieszkania, imiona rodziców) z częściową podpowiedzią w postaci skryptu"
14235,"Opowiada o sobie (imię, wiek, miejsce zamieszkania, imiona rodziców) bez skryptu"
14236,złotówki monety oraz grosze
14236,złotówki banknoty i grosze
14236,złotówki banknoty lub monety oraz grosze
14237,Dodawanie monet złotych do 5 zł
14237,Dodawanie groszy do 5 gr
14238,DZIŚ (Jaki dziś jest dzień tygodnia?)
14238,JUTRO (Jaki jutro będzie dzień tygodnia?)
14238,WCZORAJ (Jaki wczoraj był dzień tygodnia?)
14238,"MIKS (dziś, wczoraj, jutro)"
14239,Komunikowanie zakończenia zadania za pomocą PECS - obrazek jest na książce - pełna podpowiedź
14239,Komunikowanie zakończenia zadania za pomocą PECS - obrazek jest na książce - częściowa podpowiedź
14239,Komunikowanie zakończenia zadania za pomocą PECS - obrazek jest na książce - wycofanie podpowiedzi
14239,Komunikowanie zakończenia zadania za pomocą PECS - obrazek jest w książce - pełna podpowiedź
14239,Komunikowanie zakończenia zadania za pomocą PECS - obrazek jest w książce - częściowa podpowiedź
14239,Komunikowanie zakończenia zadania za pomocą PECS - obrazek jest w książce - wycofanie podpowiedzi
14244,Prosi o niezbędne przedmioty: przymiotnik+rzeczownik
14247,Spontaniczne przywitanie się za pomocą gestu lub słowa
14248,"chwyta kredkę, rysuję poziomą kreskę "
14249,"chwyta kredkę, rysuję koło "
14251,Układanie wzorów z 3 różnokolorowych klocków 
14258,"Zestaw albumów (1/2 kształty, 1/2 kolory, 1/2 figury, 1/2 zwierzęta, 1/2 owoce)"
14260,Wycina kwadrat z pełną podpowiedzią fizyczną
14260,Wycina kwadrat z częściową podpowiedzią fizyczną
14260,Wycina kwadrat samodzielnie
14261,Wycina trójkąt z pełną podpowiedzią fizyczną
14261,Wycina trójkąt z częściową podpowiedzią fizyczną
14261,Wycina trójkąt samodzielnie
14262,Wycina koło z pełną podpowiedzią fizyczną
14262,Wycina koło z częściową podpowiedzią fizyczną
14262,Wycina koło samodzielnie
14264,Obrazki (kubki/krowy)
14265,"Podejdź do mnie, pomachaj, wróć na miejsce"
14266,dopasować zdjęcie (klocek)/  PECS (pies)
14267,Włożenie łyżeczki do kubka
14268,Uderzenie w bębenek
14269,Popchnięcie autka
14270,Ubranie czapki
14271,kreska pionowa
14272,kreska pozioma
14273,Krzyżyk
14274,koło
14275,kwadrat
14276,Trójkąt
14277,Słoneczko
14278,Wałek
14279,Kulka
14280,Placek (rozgniecenie kulki)
14281,Tort (placek + wbity patyczek)
14282,Jeżyk (kulka + wbitych wiele patyczków)
14283,Ślimak (wałek + zwinięcie go)
14284,Bałwan (3 kulki)
14285,Odtworzenie układu 3 przedmiotów
14286,Uderzenie w bębenek
14287,A
14288,mama
14289,"starter Ja czasu przeszłego na fioletowym tle + czasownik,wyrażone na pasku zadaniowym (tablica komunikacyjna)"
14289,"starter czasu przeszłego na fioletowym tle + inny podmiot, wyrażone na pasku zadaniowym (tablica komunikacyjna)"
